Subject_iri	Subject_label	Predicate_iri	Predicate_label	Expression	Object_iri	Object_label
HP:0001284	Areflexia	PROMOT:2000005	affects	some	ICF:1434015402	Stretch motor reflex
HP:0001288	Gait disturbance	PROMOT:2000005	affects	some	ICF:1328466963	Gait pattern functions
HP:0001315	Reduced tendon reflexes 	PROMOT:2000005	affects	some	ICF:1434015402	Stretch motor reflex
HP:0001319	Neonatal hypotonia	PROMOT:2000005	affects	some	ICF:260756767	Tone of all muscles of the body
HP:0001374	Congenital hip dislocation	PROMOT:2000005	affects	some	ICF:1748092144	Stability of a single joint
HP:0001387	Joint stiffness	PROMOT:2000005	affects	some	ICF:1757783224	Mobility of several joints
HP:0001609	Hoarse voice	PROMOT:2000005	affects	some	ICF:712570723	Voice functions
HP:0001611	Hypernasal speech	PROMOT:2000005	affects	some	ICF:1846694084	Quality of voice
HP:0001612	Weak cry	PROMOT:2000005	affects	some	ICF:1034220517	Alternative vocalization functions
HP:0001618	Dysphonia	PROMOT:2000005	affects	some	ICF:712570723	Voice functions
HP:0001618	Dysphonia	PROMOT:2000005	affects	some	ICF:2069371821	Rhythm of speech
HP:0001618	Dysphonia	PROMOT:2000005	affects	some	ICF:1109440237	Speed of speech
HP:0001618	Dysphonia	PROMOT:2000005	affects	some	ICF:1426641453	Melody of speech
HP:0001618	Dysphonia	PROMOT:2000005	affects	some	ICF:1034220517	Alternative vocalization functions
HP:0001627	Abnormal heart morphology	PROMOT:2000005	affects	some	ICF:2100545361	Heart rate
HP:0001627	Abnormal heart morphology	PROMOT:2000005	affects	some	ICF:1780196241	Heart rhythm
HP:0001627	Abnormal heart morphology	PROMOT:2000005	affects	some	ICF:1399000785	Contraction force of ventricular muscles
HP:0001638	Cardiomyopathy  	PROMOT:2000005	affects	some	ICF:2100545361	Heart rate
HP:0001638	Cardiomyopathy  	PROMOT:2000005	affects	some	ICF:1780196241	Heart rhythm
HP:0001638	Cardiomyopathy  	PROMOT:2000005	affects	some	ICF:1399000785	Contraction force of ventricular muscles
HP:0001713	Abnormal cardiac ventricle morphology	PROMOT:2000005	affects	some	ICF:2100545361	Heart rate
HP:0001713	Abnormal cardiac ventricle morphology	PROMOT:2000005	affects	some	ICF:1780196241	Heart rhythm
HP:0001713	Abnormal cardiac ventricle morphology	PROMOT:2000005	affects	some	ICF:1399000785	Contraction force of ventricular muscles
HP:0001761	Pes cavus	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0002015	Dysphagia	PROMOT:2000005	affects	some	ICF:923782542	Swallowing
HP:0002033	Poor suck	PROMOT:2000005	affects	some	ICF:2089171534	Sucking
HP:0002047	Malignant hyperthermia	PROMOT:2000005	affects	some	ICF:2090906765	Thermoregulatory functions
HP:0002058	Myopathic facies	PROMOT:2000005	affects	some	PROMOT:0032025	Power of facial muscle
