Subject iri	Subject label	Predicate iri	Predicate label	Expression	Object iri	Object label
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0001374	Congenital hip dislocation
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0001270	Motor delay
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0031936	Delayed ability to walk 
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002015	Dysphagia
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002068	Neuromuscular dysphagia
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0200136	Oral-pharyngeal dysphagia
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0001618	Dysphonia
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0001609	Hoarse voice
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0000276	Long face
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0011968	Feeding difficulties
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0008872	Feeding difficulties in infancy
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0001508	Failure to thrive
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0001531	Failure to thrive in infancy
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002033	Poor suck
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0031914	Fluctuating
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003323	Progressive muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0001288	Gait disturbance
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002515	Waddling gait
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002359	Frequent falls
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002540	Inability to walk
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0009046	Difficulty running
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002505	Loss of ambulation
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003473	Fatigable weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0030196	Fatigable weakness of respiratory muscles 
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0030198	Fatigable weakness of distal limb muscles
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0030199	Fatigable weakness of neck muscles 
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0030200	Fatiguable weakness of proximal limb muscles 
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0030192	Fatigable weakness of bulbar muscles 
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0030194	Fatigable weakness of speech muscles 
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0030195	Fatigable weakness of swallowing muscles 
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0030197	Fatigable weakness of skeletal muscles
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003391	Gowers sign
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0000218	High palate
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002705	High, narrow palate
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003307	Hyperlordosis
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0001252	Hypotonia
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0001319	Neonatal hypotonia
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002047	Malignant hyperthermia
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0001324	Muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0000467	Neck muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0030319	Weakness of facial musculature
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0007715	Weak extraocular muscles
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0000597	Ophthalmoparesis
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003327	Axial muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0004878	Intercostal muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0009023	Abdominal wall muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003722	Neck flexor weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003690	Limb muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0009053	Distal lower limb muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0008959	Distal upper limb muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0007340	Lower limb muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003484	Upper limb muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003325	Limb-girdle muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003701	Proximal muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002460	Distal muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0009028	Generalized weakness of limb muscles
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0011727	Peroneal muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0030237	Hand muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0009063	Progressive distal muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0009073	Progressive proximal muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0008963	Tibialis muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003427	Thenar muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0008994	Proximal muscle weakness in lower limbs
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003749	Pelvic girdle muscle weakness / Hip girdle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003392	First dorsal interossei muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003731	Quadriceps muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003694	Late-onset proximal muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003810	Late-onset distal muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0008997	Proximal muscle weakness in upper limbs
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003547	Shoulder girdle muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0009005	Weakness of the intrinsic hand muscles
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0033416	Hip adductor weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0012515	Hip flexor weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0009027	Foot dorsiflexor weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0031108	Triceps weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0031374	Ankle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0031177	Finger flexor weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0009077	Weakness of long finger extensor muscles
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002058	Myopathic facies
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0000602	Ophthalmoplegia
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0000544	External ophthalmoplegia
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0000496	Abnormality of eye movement
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0007941	Limited extraocular movements
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0001761	Pes cavus
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0000768	Pectus carinatum
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0000767	Pectus excavatum
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0001622	Premature birth
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0000508	Ptosis
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0001558	Decreased fetal movement
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0001989	Fetal akinesia sequence
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0001284	Areflexia
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0001265	Hyporeflexia
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002600	Hyporeflexia of lower limbs
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002522	Areflexia of lower limbs
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0001315	Reduced tendon reflexes 
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0031826	Abnormal reflex
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0004347	Weakness of muscles of respiration
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002104	Apnea
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002098	Respiratory distress
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002878	Respiratory failure
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0004887	Respiratory failure requiring assisted ventilation
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0004885	Episodic respiratory distress
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002643	Neonatal respiratory distress
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0004889	Intermittent episodes of respiratory insufficiency due to muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0005949	Apneic episodes in infancy
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002093	Respiratory insufficiency
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002747	Respiratory insufficiency due to muscle weakness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0032341	Reduced forced vital capacity
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003306	Spinal rigidity
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002650	Scoliosis
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002751	Kyphoscoliosis
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:6000327	Thoracic cage flatness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0001547	Abnormal rib cage morphology 
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0000886	Deformed rib cage 
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003691	Scapular winging
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0000774	Narrow chest
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002808	Kyphosis
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0000028	Cryptorchidism
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0030000	EMG : repetitive nerve stimulation abnormality
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003398	Abnormal synaptic transmission at the neuromuscular junction 
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003458	EMG: myopathic abnormalities
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003445	EMG: neuropathic changes
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003403	EMG: decremental response of compound muscle action potential to repetitive nerve stimulation  
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003236	Elevated circulating creatine kinase concentration
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0008180	Mildly elevated creatine kinase
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0040081	Abnormal circulating creatine kinase concentration
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003552	Muscle stiffness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0002804	Arthrogryposis multiplex congenita
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0004322	Short stature
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0001249	Intellectual disability
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0004325	Decreased body weight
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0003457	EMG abnormality
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0001387	Joint stiffness
http://www.orpha.net/ORDO/Orphanet_97245	CM	RO:0004029	disease has feature	some	HP:0000486	Strabismus
PROMOT:0000028	statement about a human	RO:0002351	has member	some	NCBITaxon:9606	Homo sapiens
PROMOT:0000028	statement about a human	RO:0002351	has member	some	http://snomed.info/id/184099003	Date of Birth (observable entity)
PROMOT:0000028	statement about a human	RO:0002351	has member	some	PROMOT:0000038	year of birth
PROMOT:0000028	statement about a human	RO:0002351	has member	some	http://snomed.info/id/399753006	Date of death (observable entity)
PROMOT:0000028	statement about a human	RO:0002351	has member	some	PROMOT:0000040	year of death
PROMOT:0000028	statement about a human	RO:0002351	has member	some	PROMOT:0000066	sex at birth
PROMOT:0000028	statement about a human	RO:0002351	has member	some	PROMOT:0000041	Age
PROMOT:0000028	statement about a human	RO:0002351	has member	some	PROMOT:0000043	Age category
PROMOT:0000028	statement about a human	RO:0002351	has member	some	http://snomed.info/id/184305005	cause of death
PROMOT:0000028	statement about a human	RO:0002351	has member	some	PROMOT:0000042	age at death
PROMOT:0000029	statement about a patient	RO:0002351	has member	some	PROMOT:0000025	Patient
PROMOT:0000029	statement about a patient	RO:0002351	has member	some	http://snomed.info/id/399423000	Date of admission
PROMOT:0000029	statement about a patient	RO:0002351	has member	some	http://snomed.info/id/315354004	Country of Birth (Observable entity)
PROMOT:0000029	statement about a patient	RO:0002351	has member	some	http://snomed.info/id/57427004	Handedness (observable entity)
PROMOT:0000029	statement about a patient	RO:0002351	has member	some	http://snomed.info/id/424850005	Age at first symptom (observable entity) / Age at onset
PROMOT:0000029	statement about a patient	RO:0002351	has member	some	http://snomed.info/id/423493009	Age at diagnosis (observable entity) 
PROMOT:0000029	statement about a patient	RO:0002351	has member	some	http://snomed.info/id/432213005	Date of diagnosis (observable entity)
PROMOT:0000029	statement about a patient	RO:0002351	has member	some	PROMOT:0000039	Year of diagnosis
PROMOT:0000029	statement about a patient	RO:0002351	has member	some	http://snomed.info/id/406543005	Date of visit (observable entity)
PROMOT:0000029	statement about a patient	RO:0002351	has member	some	http://snomed.info/id/27113001	Body weight (observable entity)
PROMOT:0000029	statement about a patient	RO:0002351	has member	some	http://snomed.info/id/1153637007	Body height (observable entity)
PROMOT:0000029	statement about a patient	RO:0002351	has member	some	http://snomed.info/id/60621009	Body mass index (observable entity)
PROMOT:0000029	statement about a patient	RO:0002351	has member	some	http://snomed.info/id/398192003	Co-morbid conditions (findings)
