subject_id	predicate_id	object_id	mapping_justification	author_id	mapping_date	confidence
http://id.who.int/icd/entity/278512890	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#75122	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/294830867	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#44569	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/299098423	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#55346	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/338611549	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#93403	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/341679012	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#8685	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/363211474	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#77063	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/374222990	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#86602	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/389047611	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#12261	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/397303672	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#21148	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/399242087	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#49478	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/402775005	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#44985	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/409094401	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#48245	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/412494151	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#44139	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/426292658	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#84736	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/435521956	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#51431	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/436620656	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#47440	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/446199613	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#29060	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/454325322	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#63562	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/462923277	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#81505	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/485719194	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#40034	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/49044301	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#4126	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/495844982	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#32623	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/539470158	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#58004	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/552193364	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#88472	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/553784299	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#64253	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/555410497	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#27642	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/556694745	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#99746	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/576915490	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#62957	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/577558794	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#14462	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/58064740	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#31001	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
